created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Oct 24 23:59:21 +0000 2023,1716967647034982853,@psi_id @kaesangp @prabowo @gibran_tweet Memang mungkin hrs lebih lucu... Negeri ini kayaknya gk maju2 karena terlalu serius.... TERLALU SERIUS MIKIRIN PERUT &amp  ISI OTAKNYA MASING2... 😄😄,0,0,0,0,in,1622105805783977984,1716772382436917270,goestanto1970,https://twitter.com/goestanto1970/status/1716967647034982853
Tue Oct 24 23:58:49 +0000 2023,1716967512506765563,"@Uki23 @psi_id @Gerindra Walaupun ane pendukung AMIN, ane kasih masukan nickname buat klen..  Prabu BranI Prabowo Gibran u/ Indonesia",0,0,0,0,in,1725556034,1716806806402691312,Bro_Lucky86,https://twitter.com/Bro_Lucky86/status/1716967512506765563
Tue Oct 24 23:58:43 +0000 2023,1716967486485397796,"@GosongImam @Chaves1305 @gibran_tweet @prabowo kita omongin waktu yg sekarang, momentumnya tepat. Bapaknya masih punya pendukung fanatik dan maaih punya nilai jual.",0,0,0,0,in,278461022,1716657908228968935,askencana,https://twitter.com/askencana/status/1716967486485397796
Tue Oct 24 23:58:41 +0000 2023,1716967481078948237,"Serius nanya.. Kalau diundang peresmian kantor media kami https://t.co/XcMHoW3Cq1 di Mojokerto, kira-kira Pak @prabowo Mas @gibran_tweet dan Kak @kaesangp berkenan hadir ya?  #gibran #prabowo #kaesang #seriusnanya",0,0,0,0,in,1478569118869590017,1716967481078948237,andywartawan,https://twitter.com/andywartawan/status/1716967481078948237
Tue Oct 24 23:58:31 +0000 2023,1716967439093973066,Bersih-bersih rumah sambil liat proses pendaftaran Capres Cawapres Prabowo - Gibran ke KPU😅 @prabowo @gibran_tweet @Gerindra https://t.co/WZanGlKktr,0,2,0,0,in,1453141235904880641,1716967439093973066,nikmatul_resa,https://twitter.com/nikmatul_resa/status/1716967439093973066
Tue Oct 24 23:58:13 +0000 2023,1716967363608969684,@TeddGus @prabowo @gibran_tweet Awokwokwok...  PASGEDUBRAK.,0,0,0,0,in,1603374160503541760,1716964781121536477,taliwongsooo,https://twitter.com/taliwongsooo/status/1716967363608969684
Tue Oct 24 23:57:37 +0000 2023,1716967210298839320,@TeddGus @prabowo @ganjarpranowo @gibran_tweet Segala dalih d gunakan untk anak paduka....,0,0,0,0,in,1587727945065299971,1716667760988885320,AdHidayat1314,https://twitter.com/AdHidayat1314/status/1716967210298839320
Tue Oct 24 23:57:29 +0000 2023,1716967179047096452,@KemensetnegRI @__AnakKolong @Aryprasetyo85 @cakimiNOW @democrazymedia @ganjarpranowo @mohmahfudmd @gibran_tweet @prabowo @JubirPresidenRI https://t.co/bIaobTbZ0D @erickthohir @ruhutsitompul @kaesangp @aniesbaswedan @dhemit_is_back @KerjaHasil_id @puanmaharani_ri @KSPgoid @PolhukamRI @Puspen_TNI https://t.co/ixBm16e9Ob,0,0,0,0,qme,1603571644030939136,1716755205373808794,66Maxmara,https://twitter.com/66Maxmara/status/1716967179047096452
Tue Oct 24 23:57:06 +0000 2023,1716967081466569201,"@TeddGus @prabowo @gibran_tweet Partai gurem yah bisanya cuma  seperti ini, murah meriah. 😛😛",0,0,0,0,in,1619762393223139328,1716964781121536477,rajajeplak,https://twitter.com/rajajeplak/status/1716967081466569201
Tue Oct 24 23:57:03 +0000 2023,1716967068007055654,"Pilihan mayoritas pendukungnya jika Anies-Imin gugur di P1, memang hanya di PS-Gibran. Sebab pada dasarnya, fans Anies umumnya juga mengidolakan Prabowo dan Gibran.  Apalagi kemungkinan besar Anies dan Imin yg akan menggiring pendukungnya ke PS-Gibran.",0,1,2,5,in,2651176428,1716967068007055654,Jhonkosmik,https://twitter.com/Jhonkosmik/status/1716967068007055654
Tue Oct 24 23:56:48 +0000 2023,1716967005147042285,"@TeddGus @gibran_tweet @prabowo Ya  pastilah disembunyikan rapat rapat....karena perilaku Jokowi itu aib ...tapi bagaimanapun   busuk tetap busuk...sekarang terpampang jelas kelakuan satu keluarga itu....Dan kalau anda mendukungnya, artinya anda memang setuju dgn cara  cara seperti itu..😀",0,0,0,0,in,1430363779175391237,1715922521936248919,megapand137,https://twitter.com/megapand137/status/1716967005147042285
Tue Oct 24 23:56:16 +0000 2023,1716966869364855103,"@PandamPamungkas @gibran_tweet Kenapa ditarik? Yang udah jelas gak mau lawan pak prabowo di pilpres aja skrg udah jadi lawannya pak prabowo (anis). Kalo vidio ini kan mengajak aja, kalo gak mau milih ya gapapa tho. Sah sah aja",0,0,0,0,in,1482213966298624001,1716796229508891018,nurazizahds,https://twitter.com/nurazizahds/status/1716966869364855103
Tue Oct 24 23:56:03 +0000 2023,1716966818412404884,Pak Prabowo menghadiri Konser Pilpres Santuy Partai Solidaritas Indonesia (PSI)🤗  #gibranrakabuming #gibranrakabumingraka #relawangibran #gibran #relawanbolonemase #relawangibranrakabumingraka #prabowogibran2024 #pilpres2024 https://t.co/zqQNCIjESl,0,1,0,1,in,1672937381861916674,1716966818412404884,bolonemase,https://twitter.com/bolonemase/status/1716966818412404884
Tue Oct 24 23:55:57 +0000 2023,1716966792034439432,"hari ini berangkat sengaja lebih pagi, soalnya pasti sekitaran tugu tani macet pol efek prabowo-gibran daftar ke kpu -.-",0,0,0,0,in,993509113001791489,1716966792034439432,namirrrrrrr,https://twitter.com/namirrrrrrr/status/1716966792034439432
Tue Oct 24 23:55:53 +0000 2023,1716966774489694387,Pak Prabowo menghadiri Konser Pilpres Santuy Partai Solidaritas Indonesia (PSI)🤗  #gibranrakabuming #gibranrakabumingraka #relawangibran #gibran #relawanbolonemase #relawangibranrakabumingraka #prabowogibran2024 #pilpres2024 https://t.co/USavmnLKIz,0,0,0,0,in,1681925878329278465,1716966774489694387,RBolonemase,https://twitter.com/RBolonemase/status/1716966774489694387
Tue Oct 24 23:55:13 +0000 2023,1716966608663711755,"@OliviaCath1540 @prabowo @gibran_tweet Bapaknya aj gk berhasil mencabut skb menteri doank pdhl UU 80 biji bisa dikebut pakai umnibuslaw. Pilih capres bebas aj jangan bawa2 isu agama deh, gk sesuai kenyataan tuh",0,1,0,1,in,473678966,1716773955766550997,kadal15,https://twitter.com/kadal15/status/1716966608663711755
Tue Oct 24 23:55:11 +0000 2023,1716966597892645261,@TeddGus @prabowo @ganjarpranowo @gibran_tweet Wong gak mau kok di paksa2 kalau kader yg ABS seperti yg rambut putih pasti mau lah kan petugas partai bukan petugas parkir ?,0,0,0,0,in,884249371839049728,1716667760988885320,abdul_waringin,https://twitter.com/abdul_waringin/status/1716966597892645261
Tue Oct 24 23:54:47 +0000 2023,1716966499733348528,Denny JA: Kultur Politik Generasi Mileneal Warnai Pilpres 2024: PSI Dukung Prabowo-Gibran https://t.co/Tw8tvEK9bs,0,0,1,1012,in,194083131,1716966499733348528,DennyJA_WORLD,https://twitter.com/DennyJA_WORLD/status/1716966499733348528
Tue Oct 24 23:54:03 +0000 2023,1716966314424885714,Keraguan publik akan kemampuan Wali Kota Solo Gibran Rakabuming Raka setelah ditunjuk menjadi cawapres Prabowo Subianto tampaknya akan segera hilang setelah melihat berbagai tokoh yang akan menjadi mentor politik di belakangnya.  https://t.co/28BSnZzb3X,0,0,0,0,in,798770586784702464,1716966314424885714,pinterpolitik,https://twitter.com/pinterpolitik/status/1716966314424885714
Tue Oct 24 23:53:30 +0000 2023,1716966174377037953,@istomcool @prabowo @gibran @alextham878 @Lembayung071 @Ndaxwz @Minietweets_ @mpoklela7 @bengkeldodo @Kimberley_2024 @Chaves1305 @are_inismyname @genx36545403 Baru tahu kalo kamu salah ya? 😅🤣  Kamu jangan ngomong culik ntar di kemplang pak @mohmahfudmd lho kan beliau 2014 Ketua tim pemenangan ayah #Prabowo  Pak @ganjarpranowo buzzernya kasih penatatan dong biar cerdas dikit 🤣,0,0,0,1,in,1189039138835554304,1716706277362110479,BANGSAygSUJUD,https://twitter.com/BANGSAygSUJUD/status/1716966174377037953
Tue Oct 24 23:53:24 +0000 2023,1716966149634883867,"@Gerindra P Mindra, aku mimpi tadi malem pak Prabowo gendong Mas Gibran ke KPU dan pakai Jaket cakep bener 😍",0,0,0,2,in,1385178116818051073,1716816188142244289,YossiHSB,https://twitter.com/YossiHSB/status/1716966149634883867
Tue Oct 24 23:52:59 +0000 2023,1716966045901328617,AMPI Dukung Penuh hasil Rapimnas Golkar yang mengesahkan Gibran Rakabuming Raka sebagai Cawapres mendampingi Capres Letjen TNI Purn. Prabowo Subianto. #partaigolkar  #golkarpedia #airlanggahartarto #golkarprabowo #gibranmasukgolkar #jerrysambuaga https://t.co/k4xbDWVzK7,0,0,1,1,in,1576559606083424256,1716966045901328617,Golkar_News,https://twitter.com/Golkar_News/status/1716966045901328617
Tue Oct 24 23:52:43 +0000 2023,1716965979518112201,"Merespon sikap @prima_or_id yang akhirnya masuk kedalam Koalisi Indonesia Maju, serta mendukung Prabowo dan Gibran sebagai capres dan cawapres 2024.  Saya mendukung penuh jalan partai, walupun sekarang belum bisa menjadi bagian dari mereka secara penuh. #MenangkanPancasila",0,0,0,0,in,1654876976526815238,1716965979518112201,turahlaksmana67,https://twitter.com/turahlaksmana67/status/1716965979518112201
Tue Oct 24 23:52:43 +0000 2023,1716965979060944951,"Pak Benny, Kalau kesalahan terbesar MK itu menguntungkan bagi kelompoknya, boleh. Itulah sebabnya Demokrat tetap dukung Pak Prabowo dan KIM. Selamat bekerjasama dg Pak Gibran ya. Kami monitor. (Sembari kentut)",0,0,0,0,in,178647951,1716965979060944951,ekokusumawijaya,https://twitter.com/ekokusumawijaya/status/1716965979060944951
Tue Oct 24 23:52:12 +0000 2023,1716965846810337454,@TeddGus @prabowo @ganjarpranowo @gibran_tweet Itu sumbernya dari mana kok gak jelas sumber beritanya😀😀😀,0,0,0,0,in,482542178,1716667760988885320,MubarokAsymuni,https://twitter.com/MubarokAsymuni/status/1716965846810337454
Tue Oct 24 23:52:05 +0000 2023,1716965819039793424,"Pilpres 2024: Prabowo-Gibran akan daftar KPU, elektabilitasnya ... - https://t.co/4EGDEC51ax https://t.co/lOPFsp1XKQ #Jokowinomics #BersamaPrabowo #MenataMasaDepan",0,0,4,0,in,617714874,1716965819039793424,ParisMaeP,https://twitter.com/ParisMaeP/status/1716965819039793424
Tue Oct 24 23:52:01 +0000 2023,1716965803428560967,BREAKING NEWS - Deklarasi Prabowo-Gibran Jadi Capres-Cawapres 2024  https://t.co/0T06FbxsMD https://t.co/KbHoHlzWiY https://t.co/QexyXi6uET,0,5,4,7,in,71436318,1716965803428560967,KompasTV,https://twitter.com/KompasTV/status/1716965803428560967
Tue Oct 24 23:51:42 +0000 2023,1716965721383817687,@CyrelManusama @TeddGus @gibran_tweet @prabowo Wkwkwk Pinjam Dulu Seratus itu WANABUD bro🤣🤣. Unta Gurun😁🤦,0,0,0,0,in,1384479396992458752,1715922521936248919,arcelio_jk,https://twitter.com/arcelio_jk/status/1716965721383817687
Tue Oct 24 23:51:40 +0000 2023,1716965713678864505,@idextratime DODO,0,0,0,0,pl,1258411680754589697,1716931719050494136,sauki084,https://twitter.com/sauki084/status/1716965713678864505
Tue Oct 24 23:51:34 +0000 2023,1716965689146400778,Prabowo Senang Jika Gibran Tetap Jadi Kader PDIP https://t.co/bOTHdIYoZV #beritajogja #jogja #jogjaistimewa https://t.co/wFu3vAknDt,0,0,0,1,in,118371948,1716965689146400778,Harian_Jogja,https://twitter.com/Harian_Jogja/status/1716965689146400778
Tue Oct 24 23:51:34 +0000 2023,1716965686592012482,Awas Macet! Hindari Jalan Ini Saat Prabowo-Gibran Daftar ke KPU https://t.co/L7Dp8esTGv,0,0,0,0,in,456426648,1716965686592012482,merdekadotcom,https://twitter.com/merdekadotcom/status/1716965686592012482
Tue Oct 24 23:51:25 +0000 2023,1716965651976458553,"Kemarin Prabowo - Gibran 55%, sekarang 41% Kemarin Anies - Amin 24%, sekarang 31%",0,4,6,18,in,1133771937061134336,1716965651976458553,axdwin,https://twitter.com/axdwin/status/1716965651976458553
Tue Oct 24 23:50:36 +0000 2023,1716965444953997714,Perjalanan Prabowo-Gibran daftar ke KPU dimulai sapa relawan di GBK - Antara Banten https://t.co/SnWLCiszQT #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,0,0,10,0,in,4580053393,1716965444953997714,KasimS3654,https://twitter.com/KasimS3654/status/1716965444953997714
Tue Oct 24 23:50:36 +0000 2023,1716965444849197557,Perjalanan Prabowo-Gibran daftar ke KPU dimulai sapa relawan di GBK - Antara Banten https://t.co/OwV9XDU0EN #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,0,0,10,0,in,4195501453,1716965444849197557,mehuli_ginting,https://twitter.com/mehuli_ginting/status/1716965444849197557
Tue Oct 24 23:50:36 +0000 2023,1716965444345888889,Perjalanan Prabowo-Gibran daftar ke KPU dimulai sapa relawan di GBK - Antara Banten https://t.co/aqs9zyxJv9 #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,0,0,10,0,in,2420416704,1716965444345888889,NegarakuApa,https://twitter.com/NegarakuApa/status/1716965444345888889
Tue Oct 24 23:50:30 +0000 2023,1716965419242926262,"Prabowo-Gibran bakal mendeklarasi diri maju di Pilpres 2024 dan mendaftar ke Komisi Pemilihan Umum (KPU) hari ini, elektabilitasnya untung atau buntung? https://t.co/kPlmdBBHiv",1,2,0,3,in,23772644,1716965419242926262,BBCIndonesia,https://twitter.com/BBCIndonesia/status/1716965419242926262
